bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,udps.srcdst_packet_size_variation,udps.srcdst_udp_packet_count,udps.udp_packet_count,udps.srcdst_tcp_packet_count,udps.tcp_packet_count,udps.srcdst_ack_packet_count,udps.ack_packet_count,udps.srcdst_fin_packet_count,udps.fin_packet_count,udps.srcdst_rst_packet_count,udps.rst_packet_count,udps.srcdst_psh_packet_count,udps.psh_packet_count,udps.srcdst_syn_packet_count,udps.syn_packet_count,udps.srcdst_unique_ports_count,udps.srcdst_icmp_packet_count,udps.icmp_packet_count,udps.srcdst_http_ports_count,udps.http_ports_count,udps.srcdst_bidirectional_duration_avg,udps.bidirectional_duration_avg,udps.srcdst_dns_port_count,udps.dns_port_count,udps.srcdst_dns_port_src_count,udps.dns_port_src_count,udps.srcdst_vul_ports_count,udps.src2dst_packet_count,udps.bidirectional_packet_count,udps.srcdst_src2dst_packet_count,udps.srcdst_bidirectional_packet_count,true_label,y_pred
0.000102864586,2.810913,25557.375,2.0200892e-05,1.0000002,6366.45,-0.00035018602,10.036623,20337.5,1403.482,1417.8204,0.039383356,1424.6233,1403.4829,1404.6377,-4.3551108e-07,1401.5367,5.560012e-07,7.641091,4.2899194,19.174135,-1.5558516e-07,74.32918,196.08704,140.72464,0.81841326,69.67195,137.52509,101.85359,0.00025294846,5.4496836e-06,-8.828322e-06,3.9341518e-05,0.06500138,0.0,0.0,0.0,12.558937,1.1479964,0.017117573,0.012799277,0.059803065,0.0,0.0,0.0,7.2387533,-2.8473991e-08,9.982359e-10,-8.9849745e-09,5.3360347e-09,0.0,0.0,0.0,0.3747194,1.8246968e-08,0.0007320694,0.0022276575,851.10205,337.96576,341.12878,3.5815096,4.086103,27.58006,26.187243,2.2701082e-07,1.0027204e-07,3.6693756e-08,0.053757932,10.664406,11.719657,13.162686,18.158512,350.0,0.011511641,-2.8454122e-10,7.074447e-08,4.904611e-09,4250.8394,4125.0806,-5.7838076e-08,-1.4503115e-07,-1.185884e-11,0.006986733,0.33329767,1399.0775,1397.2318,1400.7285,1399.1897,1,1
2089.1934,2.715765,120.00055,2112.2808,4.137657,1024.9672,-0.00035018602,2.2622972e-07,0.00019002976,247.89517,245.30992,4.1963324e-07,256.8598,242.77489,244.71016,1.1198459,251.16031,5.560012e-07,6.939639e-07,3.5698571,8.731996,0.9466985,-6.182481e-07,5.875665e-06,-0.00021925224,0.29248405,-1.7493998e-05,4.6723595,83.342606,3.276925e-11,1.1539667,5.0393586,143.35612,0.0039000085,0.0,0.0,0.0,-2.0737421e-07,7.270744e-05,-1.2840543e-09,0.002929255,1.1712029e-08,0.0,0.0,0.0,8.247012e-09,0.06052038,0.0061229663,0.0026939719,0.0084558185,0.0,0.0,0.0,0.94182754,1.8246968e-08,-4.196451e-10,8.409364e-09,142.8992,348.40665,349.56796,-2.3342314e-07,9.627569e-09,-8.326939e-07,2.122861e-06,0.21944879,0.4374319,3.6693756e-08,2.64631e-07,0.05100127,0.09901271,8.321126e-07,8.152553e-07,347.16248,-2.8454122e-10,8.454052e-05,0.35216397,0.33850145,-0.0002767915,0.00036143055,-5.7838076e-08,0.4602011,0.0004143851,8.662172e-06,0.7817325,826.9667,942.17883,972.6044,876.0286,2,2
0.000102864586,6.184162,24739.082,2.0200892e-05,1.0000002,4680.419,0.33998185,7.2359295,14870.864,1398.411,1395.667,4.1963324e-07,1392.1671,1387.1239,1375.3821,-4.3551108e-07,1392.0138,0.7893644,6.233624,2.1386628,12.101777,-1.5558516e-07,74.32918,174.75305,117.988304,0.18723488,53.019207,84.38116,48.94368,0.00038864536,5.4496836e-06,-8.828322e-06,3.9341518e-05,0.07546143,0.0,0.0,0.0,8.871066,0.94603324,0.0102375215,0.01073034,0.042130735,0.0,0.0,0.0,5.765449,-2.8473991e-08,9.982359e-10,-8.9849745e-09,5.3360347e-09,0.0,0.0,0.0,0.03860309,1.8246968e-08,0.0016921791,0.000894391,837.50446,340.63425,336.70157,2.702323,3.1295412,19.8275,18.065584,2.2701082e-07,1.0027204e-07,3.6693756e-08,2.64631e-07,10.664406,8.783243,9.133201,11.903789,349.4385,0.008144162,-2.8454122e-10,7.074447e-08,4.904611e-09,4250.8306,4125.072,0.09163278,-1.4503115e-07,-1.185884e-11,0.006787911,0.26378244,1399.0775,1397.2318,1400.7285,1399.1897,1,1
4589.672,22.654251,120.00055,4589.61,11.879085,3080.086,-0.00035018602,2.2622972e-07,0.00019002976,394.36078,418.7326,5.916779,359.9306,317.48297,405.39066,31.551231,386.8542,5.560012e-07,6.939639e-07,18.561485,39.745743,5.150758,-6.182481e-07,5.875665e-06,-0.00021925224,-3.796532e-09,-1.7493998e-05,82.166374,891.0037,2.6003436e-06,71.81037,71.03127,925.46295,0.02446379,0.0,0.0,0.0,-2.0737421e-07,-1.0227022e-08,1.6233531e-05,0.107534856,1.1712029e-08,0.0,0.0,0.0,8.247012e-09,0.108323425,0.04945698,0.001912272,5.3360347e-09,0.0,0.0,0.0,9.479304,1.8246968e-08,-4.196451e-10,8.409364e-09,181.7621,350.0,335.28778,-2.3342314e-07,9.627569e-09,-8.326939e-07,2.122861e-06,2.4338377,4.6868315,3.6693756e-08,3.888087,-2.7938117e-07,3.3511208e-07,8.321126e-07,8.152553e-07,333.57022,-2.8454122e-10,0.011584764,1.084155,2.2643607,-0.0002767915,0.00036143055,-5.7838076e-08,9.837347,0.0034070031,-5.935629e-11,2.6808338,1600.8688,2049.232,2052.7285,2051.1897,2,2
0.000102864586,6.1458626,25384.756,2.0200892e-05,1.0000002,4782.432,0.38197404,7.362725,15301.933,1398.9976,1398.2098,4.1963324e-07,1394.9755,1388.577,1375.4778,-4.3551108e-07,1393.4368,0.7131067,6.418164,2.1000428,12.486207,-1.5558516e-07,74.32918,180.1192,118.138695,0.21165967,54.804058,86.42455,50.205154,0.0003832143,5.4496836e-06,-8.828322e-06,3.9341518e-05,0.0757512,0.0,0.0,0.0,9.105451,0.9688996,0.010766997,0.010877772,0.04348628,0.0,0.0,0.0,5.9448943,-2.8473991e-08,9.982359e-10,-8.9849745e-09,5.3360347e-09,0.0,0.0,0.0,2.6121594e-07,1.8246968e-08,0.0015587783,0.0008203322,839.35114,340.37378,336.87823,2.7833512,3.2161808,20.16531,18.42048,2.2701082e-07,1.0027204e-07,3.6693756e-08,2.64631e-07,10.664406,9.021087,9.44378,12.360696,349.637,0.0084249,-2.8454122e-10,7.074447e-08,4.904611e-09,4250.8247,4125.0664,-5.7838076e-08,-1.4503115e-07,-1.185884e-11,0.006986733,0.29428858,1399.0775,1397.2318,1400.7285,1399.1897,1,1
2180.3818,2.835167,120.00055,2212.4893,4.182089,1047.9984,-0.00035018602,2.2622972e-07,0.00019002976,247.60669,245.34837,4.1963324e-07,256.51758,241.83983,244.32231,1.130794,250.71985,5.560012e-07,6.939639e-07,3.7720056,8.904115,0.9667757,-6.182481e-07,5.875665e-06,-0.00021925224,0.31256104,-1.7493998e-05,4.6650352,91.347,3.276925e-11,1.4382684,5.0252595,152.46477,0.0049137645,0.0,0.0,0.0,-2.0737421e-07,7.270744e-05,-1.2840543e-09,0.0029591764,1.1712029e-08,0.0,0.0,0.0,8.247012e-09,0.06393859,0.006362823,0.002649179,0.007936602,0.0,0.0,0.0,0.9823425,1.8246968e-08,-4.196451e-10,8.409364e-09,142.68564,347.3289,348.41003,-2.3342314e-07,9.627569e-09,-8.326939e-07,2.122861e-06,0.23030137,0.44484195,3.6693756e-08,2.64631e-07,0.027961452,0.09562907,8.321126e-07,8.152553e-07,345.90448,-2.8454122e-10,9.7935736e-05,0.3639683,0.35763,-0.0002767915,0.00036143055,-5.7838076e-08,0.53772724,0.00042581622,8.3441255e-06,0.8356418,783.923,903.3229,938.7965,833.8172,2,2
4481.6714,20.654251,120.00055,4481.61,9.879085,5746.0957,-0.00035018602,2.2622972e-07,0.00019002976,427.34302,409.52524,4.1963324e-07,339.26337,370.48297,410.42828,9.034569,372.7727,1.2955252,6.939639e-07,18.561485,78.21385,12.31893,-6.182481e-07,5.875665e-06,-0.00021925224,0.53385735,-1.7493998e-05,104.32525,935.0175,3.276925e-11,117.47709,179.76738,925.46295,0.011867659,0.0,0.0,0.0,-2.0737421e-07,-1.0227022e-08,0.024783166,0.111045256,1.1712029e-08,0.0,0.0,0.0,8.247012e-09,0.28103796,0.066154085,-8.9849745e-09,5.3360347e-09,0.0,0.0,0.0,11.224358,0.109277025,-4.196451e-10,8.409364e-09,200.54327,346.7249,335.28778,-2.3342314e-07,0.0016689397,-8.326939e-07,2.122861e-06,2.4338377,4.6868315,0.14924052,7.5479445,0.011700351,3.3511208e-07,8.321126e-07,0.019688468,333.57022,6.6810935e-05,0.011584764,1.084155,2.2643607,-0.0002767915,0.00036143055,-5.7838076e-08,9.837347,0.0034070031,-5.935629e-11,5.927105,2243.0776,2241.232,2244.7285,2243.1897,2,2
4695.6714,22.357622,120.00055,4695.6104,13.879085,3017.9614,-0.00035018602,2.2622972e-07,0.00019002976,387.8492,414.99808,18.488577,397.89517,308.48297,406.11166,41.118164,418.70328,5.560012e-07,6.939639e-07,14.797441,32.60614,4.3249636,-6.182481e-07,5.875665e-06,-0.00021925224,-3.796532e-09,-1.7493998e-05,68.47326,718.0346,3.276925e-11,55.515095,68.85009,925.46295,0.019627826,0.0,0.0,0.0,-2.0737421e-07,-1.0227022e-08,-1.2840543e-09,0.08662483,1.1712029e-08,0.0,0.0,0.0,8.247012e-09,0.10972032,0.04174868,-8.9849745e-09,5.3360347e-09,0.0,0.0,0.0,7.168405,1.8246968e-08,-4.196451e-10,8.409364e-09,190.55255,350.0,336.5333,-2.3342314e-07,9.627569e-09,-8.326939e-07,2.122861e-06,2.058912,4.6868315,3.6693756e-08,2.4711444,-2.7938117e-07,3.3511208e-07,8.321126e-07,8.152553e-07,333.57022,-2.8454122e-10,0.010973333,1.084155,1.9717895,-0.0002767915,0.00036143055,-5.7838076e-08,8.259573,0.0025872139,-5.935629e-11,2.6545486,1727.9921,2266.8496,2348.7285,2126.85,2,2
4699.672,21.845129,120.00055,4699.6104,13.879085,2966.3914,-0.00035018602,2.2622972e-07,0.00019002976,388.81223,415.2454,18.488577,399.08023,308.48297,406.91742,40.91279,419.38943,5.560012e-07,6.939639e-07,14.542905,31.396975,4.266877,-6.182481e-07,5.875665e-06,-0.00021925224,-3.796532e-09,-1.7493998e-05,68.851494,683.4633,3.276925e-11,54.420444,67.25146,925.46295,0.018879848,0.0,0.0,0.0,-2.0737421e-07,-1.0227022e-08,-1.2840543e-09,0.08527988,1.1712029e-08,0.0,0.0,0.0,8.247012e-09,0.10362914,0.040481962,-8.9849745e-09,5.3360347e-09,0.0,0.0,0.0,7.134599,1.8246968e-08,-4.196451e-10,8.409364e-09,191.80484,350.0,336.67654,-2.3342314e-07,9.627569e-09,-8.326939e-07,2.122861e-06,1.997533,4.6125813,3.6693756e-08,2.3341038,-2.7938117e-07,3.3511208e-07,8.321126e-07,8.152553e-07,333.57022,-2.8454122e-10,0.010672648,1.084155,1.9104044,-0.0002767915,0.00036143055,-5.7838076e-08,8.057486,0.0025071912,-5.935629e-11,2.515049,1785.8815,2313.7456,2404.7285,2179.123,2,2
2051.4434,7.7023134,980.441,2183.5674,9.60318,2251.857,10.18422,2.2622972e-07,0.00019002976,530.1206,536.2849,0.0063366317,533.9562,533.9715,537.9153,2.6254935,530.0011,0.15502603,6.939639e-07,0.30133298,3.107637,1.8506688,-6.182481e-07,5.875665e-06,53.653103,0.8395183,-1.7493998e-05,-3.9340803e-06,93.58626,2.6909143e-05,8.171103,38.742546,164.3991,-4.2556582e-08,0.0,0.0,0.0,-2.0737421e-07,-1.0227022e-08,0.0011478352,0.012204274,1.1712029e-08,0.0,0.0,0.0,8.247012e-09,0.03433308,0.0044520022,0.0033638387,0.0064328066,0.0,0.0,0.0,0.50268674,0.071440116,-4.196451e-10,8.409364e-09,312.25162,66.83536,64.09421,-2.3342314e-07,9.627569e-09,-8.326939e-07,1.0102866,0.28031087,0.55596507,0.7190328,1.147135,-2.7938117e-07,0.21782145,8.321126e-07,0.31225666,63.09571,0.00036986702,0.0016794342,0.24070461,0.17686892,-0.0002767915,0.00036143055,-5.7838076e-08,0.05089173,0.0007353986,-5.935629e-11,0.4451179,655.20764,809.53503,835.72864,726.95,2,2
